,SE1,SE2,SE3,SE4
2000-09-24 18:00:00+00:00,436790.602,1578982.833,1669129.21,536394.14
2000-09-24 19:00:00+00:00,392216.568,1624856.597,1785581.343,678923.356
2000-09-24 20:00:00+00:00,390422.312,1680923.344,1866364.3,798455.603
2000-09-24 21:00:00+00:00,362889.259,1579701.44,1868081.728,874811.899
2000-09-24 22:00:00+00:00,365829.571,1600278.044,1862628.252,915417.028
2000-09-24 23:00:00+00:00,369000.285,1600037.701,1901308.905,982675.246
2000-09-25 00:00:00+00:00,388782.188,1548539.294,1984034.604,1048254.272
2000-09-25 01:00:00+00:00,366763.844,1594629.2,2007488.987,1105227.35
2000-09-25 02:00:00+00:00,369606.457,1650765.132,2028653.897,1204345.272
2000-09-25 03:00:00+00:00,414766.816,1670545.759,2054288.521,1273624.188
2000-09-25 04:00:00+00:00,428857.318,1706603.63,2050586.355,1306463.169
2000-09-25 05:00:00+00:00,414654.763,1796730.051,2047130.13,1347356.848
2000-09-25 06:00:00+00:00,411753.872,1893891.55,2083518.101,1381274.19
2000-09-25 07:00:00+00:00,442572.106,1896787.384,2063970.227,1411431.211
2000-09-25 08:00:00+00:00,437959.711,1888716.657,1994811.539,1411486.681
2000-09-25 09:00:00+00:00,430241.401,1869024.051,1980244.928,1418798.019
2000-09-25 10:00:00+00:00,421117.938,1883209.207,1974623.561,1425885.334
2000-09-25 11:00:00+00:00,400213.15,1917999.083,1948116.036,1424390.413
2000-09-25 12:00:00+00:00,366081.451,1928145.386,1928738.349,1433427.015
2000-09-25 13:00:00+00:00,352230.998,1796669.085,1969158.124,1418417.538
2000-09-25 14:00:00+00:00,330195.615,1670492.625,1951156.466,1427680.1
2000-09-25 15:00:00+00:00,301731.4,1642581.297,1878709.409,1430195.942
2000-09-25 16:00:00+00:00,312977.627,1666574.509,1924795.739,1433143.652
2000-09-25 17:00:00+00:00,352527.171,1680786.74,1892696.856,1421995.706
2000-09-25 18:00:00+00:00,379360.036,1687350.174,1930836.525,1418453.255
2000-09-25 19:00:00+00:00,438324.294,1717210.547,1863444.005,1406669.632
2000-09-25 20:00:00+00:00,466930.977,1763548.336,1814652.554,1373391.981
2000-09-25 21:00:00+00:00,464548.723,1810915.413,1806761.121,1340108.169
2000-09-25 22:00:00+00:00,496994.124,1795127.594,1801903.017,1298239.729
2000-09-25 23:00:00+00:00,525396.995,1799574.378,1766136.015,1270072.311
2000-09-26 00:00:00+00:00,531506.81,1798251.84,1753391.903,1228832.687
2000-09-26 01:00:00+00:00,533113.314,1805571.925,1732150.39,1147885.511
2000-09-26 02:00:00+00:00,531233.145,1803974.837,1689293.048,1131709.207
2000-09-26 03:00:00+00:00,531029.034,1767419.551,1608731.875,1095168.267
2000-09-26 04:00:00+00:00,528719.487,1734299.334,1561215.841,1082363.547
2000-09-26 05:00:00+00:00,531833.847,1671327.61,1525768.05,1001595.003
2000-09-26 06:00:00+00:00,532114.374,1561975.647,1388288.715,879463.02
2000-09-26 07:00:00+00:00,515121.959,1434650.186,1131186.196,755758.815
2000-09-26 08:00:00+00:00,495739.79,1306628.896,922988.979,673972.506
2000-09-26 09:00:00+00:00,468366.641,1165850.057,845712.568,650510.518
2000-09-26 10:00:00+00:00,429845.119,931984.85,692601.173,682132.568
2000-09-26 11:00:00+00:00,343515.312,636358.591,617280.493,865178.219
2000-09-26 12:00:00+00:00,269850.467,438160.655,752511.583,1051001.95
2000-09-26 13:00:00+00:00,199794.658,302517.465,1037456.262,1190014.885
2000-09-26 14:00:00+00:00,158780.865,259252.309,1278632.925,1270531.974
2000-09-26 15:00:00+00:00,102356.783,234955.374,1461182.944,1338739.734
2000-09-26 16:00:00+00:00,85488.817,216282.045,1448901.884,1353960.395
2000-09-26 17:00:00+00:00,109901.414,190610.522,1440765.449,1364716.17
2000-09-26 18:00:00+00:00,120683.092,177809.287,1380184.447,1386230.842
2000-09-26 19:00:00+00:00,118315.533,140390.996,1301868.018,1405610.144
2000-09-26 20:00:00+00:00,96484.783,169350.942,1244089.578,1408944.338
2000-09-26 21:00:00+00:00,91609.303,183630.349,1245456.356,1406270.518
2000-09-26 22:00:00+00:00,88251.36,257243.741,1227933.774,1405780.06
2000-09-26 23:00:00+00:00,68237.334,354221.227,1248130.668,1372412.229
2000-09-27 00:00:00+00:00,61002.043,432814.351,1223362.626,1369836.142
2000-09-27 01:00:00+00:00,55850.611,511979.867,1283234.085,1350455.129
2000-09-27 02:00:00+00:00,47160.943,618261.662,1281708.26,1275528.114
2000-09-27 03:00:00+00:00,43033.295,688293.852,1302682.912,1158731.659
2000-09-27 04:00:00+00:00,48239.867,803332.347,1298069.028,1008318.282
2000-09-27 05:00:00+00:00,52462.343,889815.744,1313751.784,863069.306
2000-09-27 06:00:00+00:00,41781.472,942276.312,1293294.785,764558.52
2000-09-27 07:00:00+00:00,26833.86,986415.945,1116702.238,651597.55
2000-09-27 08:00:00+00:00,9242.685,876424.26,975601.432,546961.35
2000-09-27 09:00:00+00:00,8057.285,872071.7,949973.588,506964.874
2000-09-27 10:00:00+00:00,9723.588,958584.544,983234.391,483533.186
2000-09-27 11:00:00+00:00,19349.587,1031936.989,995942.226,572049.604
2000-09-27 12:00:00+00:00,28548.055,1064390.085,1012854.301,699112.593
2000-09-27 13:00:00+00:00,43124.836,1082618.26,960813.988,808779.327
2000-09-27 14:00:00+00:00,54730.746,1116990.158,1012911.496,917500.461
2000-09-27 15:00:00+00:00,57292.317,1075419.201,936452.53,921470.71
2000-09-27 16:00:00+00:00,50305.202,1029041.993,764585.374,816108.062
2000-09-27 17:00:00+00:00,54110.927,1026850.645,637309.464,559263.132
2000-09-27 18:00:00+00:00,54429.934,976602.964,677305.022,529799.955
2000-09-27 19:00:00+00:00,57443.404,1008228.729,653758.368,432341.318
2000-09-27 20:00:00+00:00,67389.736,1093874.818,585404.944,463457.207
2000-09-27 21:00:00+00:00,67719.668,1123294.361,510892.514,379232.379
2000-09-27 22:00:00+00:00,44846.078,1019704.718,412636.342,333544.02
2000-09-27 23:00:00+00:00,34372.372,1029525.964,398205.297,277804.535
2000-09-28 00:00:00+00:00,32894.154,957013.626,405698.258,238304.237
2000-09-28 01:00:00+00:00,56378.374,992980.537,344670.278,183932.155
2000-09-28 02:00:00+00:00,76627.87,1031941.93,406269.745,187257.673
2000-09-28 03:00:00+00:00,102915.207,921924.868,500732.571,207732.907
2000-09-28 04:00:00+00:00,128107.84,962715.985,688529.498,220335.948
2000-09-28 05:00:00+00:00,183273.712,1091804.142,903377.125,239982.914
2000-09-28 06:00:00+00:00,240981.315,1233465.831,1135460.905,328091.562
2000-09-28 07:00:00+00:00,301034.266,1334193.251,1114376.38,376219.045
2000-09-28 08:00:00+00:00,282709.17,1277723.588,1097632.994,324650.264
2000-09-28 09:00:00+00:00,263493.23,1244752.657,1130584.971,307444.813
2000-09-28 10:00:00+00:00,226462.666,1264126.92,1289579.086,427914.979
2000-09-28 11:00:00+00:00,282948.366,1317325.774,1531502.153,603551.962
2000-09-28 12:00:00+00:00,337787.259,1359327.342,1652577.466,704827.887
2000-09-28 13:00:00+00:00,376636.446,1382840.507,1692428.123,799765.86
2000-09-28 14:00:00+00:00,377900.06,1423722.847,1762945.613,871044.46
2000-09-28 15:00:00+00:00,398290.514,1484818.048,1782998.742,836899.081
2000-09-28 16:00:00+00:00,410223.561,1547777.163,1790602.449,816930.334
2000-09-28 17:00:00+00:00,407966.288,1567515.082,1865973.64,797623.944
2000-09-28 18:00:00+00:00,371702.424,1583180.413,1940477.203,836870.318
2000-09-28 19:00:00+00:00,380783.905,1624240.985,1992697.496,927236.373
2000-09-28 20:00:00+00:00,387196.702,1691438.028,1966302.375,1069780.228
2000-09-28 21:00:00+00:00,373796.606,1639544.156,2005581.4,1134945.02
2000-09-28 22:00:00+00:00,362517.438,1710695.155,1973216.376,1187088.55
2000-09-28 23:00:00+00:00,353643.966,1698513.665,1982082.936,1147009.802
2000-09-29 00:00:00+00:00,339040.194,1612827.269,1972022.102,1118697.926
2000-09-29 01:00:00+00:00,298188.323,1573026.548,1973424.097,1131267.885
2000-09-29 02:00:00+00:00,302384.495,1585664.961,1955202.044,1096277.604
2000-09-29 03:00:00+00:00,296613.357,1614921.773,1928199.444,1085504.572
2000-09-29 04:00:00+00:00,289440.919,1590242.387,1887320.267,1069154.024
2000-09-29 05:00:00+00:00,253430.951,1599390.236,1846042.472,1087437.141
2000-09-29 06:00:00+00:00,267967.908,1610201.948,1793272.65,1108323.418
2000-09-29 07:00:00+00:00,264466.454,1421591.966,1709054.202,1091029.898
2000-09-29 08:00:00+00:00,216408.141,1267195.753,1619831.18,1062622.063
2000-09-29 09:00:00+00:00,182366.103,1132193.686,1507693.462,1050464.359
2000-09-29 10:00:00+00:00,171898.541,1066797.854,1526021.351,1086366.317
2000-09-29 11:00:00+00:00,176495.712,1049754.919,1545951.233,1037386.079
2000-09-29 12:00:00+00:00,187935.581,981377.272,1546938.96,917918.054
2000-09-29 13:00:00+00:00,188375.123,923007.224,1481846.378,828473.078
2000-09-29 14:00:00+00:00,188329.916,901520.556,1458672.692,736424.659
2000-09-29 15:00:00+00:00,162520.9,814889.789,1362519.561,619300.292
2000-09-29 16:00:00+00:00,149492.691,802830.39,1291276.852,527148.044
2000-09-29 17:00:00+00:00,166671.152,784106.324,1205819.288,452639.583
2000-09-29 18:00:00+00:00,213076.703,945334.673,1259715.459,428233.619
2000-09-29 19:00:00+00:00,232536.161,920704.726,1230179.497,413278.54
2000-09-29 20:00:00+00:00,198006.024,888167.652,1197734.296,371506.889
2000-09-29 21:00:00+00:00,184799.906,901740.591,1090430.144,295463.482
2000-09-29 22:00:00+00:00,209549.127,971743.691,992157.766,247984.427
2000-09-29 23:00:00+00:00,197542.751,974073.797,872599.615,226835.175
2000-09-30 00:00:00+00:00,191654.475,971999.566,765136.564,180870.194
2000-09-30 01:00:00+00:00,165926.058,1112422.409,674353.799,144978.493
2000-09-30 02:00:00+00:00,151953.914,1111581.995,620736.921,126904.71
2000-09-30 03:00:00+00:00,174838.864,1112338.831,604235.067,129758.878
2000-09-30 04:00:00+00:00,168909.256,1144181.435,561082.01,131574.378
2000-09-30 05:00:00+00:00,153107.34,1078867.257,576952.632,129208.678
2000-09-30 06:00:00+00:00,121052.81,1044716.008,503434.905,130780.029
2000-09-30 07:00:00+00:00,103129.047,961760.791,404281.947,121658.547
2000-09-30 08:00:00+00:00,70971.308,825712.742,235605.934,97185.259
2000-09-30 09:00:00+00:00,33280.626,730823.752,146992.908,106803.542
2000-09-30 10:00:00+00:00,25078.116,798929.115,127517.595,161274.78
2000-09-30 11:00:00+00:00,26032.295,818957.667,102739.095,185488.793
2000-09-30 12:00:00+00:00,20625.345,842652.454,84430.673,209964.56
2000-09-30 13:00:00+00:00,16508.991,901189.635,99094.826,223542.707
2000-09-30 14:00:00+00:00,16251.74,846981.746,77802.057,216919.314
2000-09-30 15:00:00+00:00,15817.823,786272.659,75599.208,178281.142
2000-09-30 16:00:00+00:00,22123.517,790938.084,59315.807,158085.775
2000-09-30 17:00:00+00:00,42416.025,895405.978,71404.193,125542.174
2000-09-30 18:00:00+00:00,66459.565,991823.885,84300.46,129467.042
2000-09-30 19:00:00+00:00,80234.605,995570.087,114054.473,156054.406
2000-09-30 20:00:00+00:00,94525.441,967322.875,149386.24,224290.774
2000-09-30 21:00:00+00:00,100851.303,861916.457,158902.716,252000.14
2000-09-30 22:00:00+00:00,113749.516,790919.24,162001.277,295971.684
2000-09-30 23:00:00+00:00,102000.031,689394.285,156316.713,313758.019
2000-10-01 00:00:00+00:00,85078.23,569092.636,151164.415,331084.427
2000-10-01 01:00:00+00:00,80906.361,436133.444,162762.361,428149.003
2000-10-01 02:00:00+00:00,87963.66,336620.314,193380.898,492887.068
2000-10-01 03:00:00+00:00,99264.179,258353.716,263602.6,457872.48
2000-10-01 04:00:00+00:00,116915.996,234872.062,380585.778,547423.498
2000-10-01 05:00:00+00:00,126381.401,209306.408,491781.166,589848.911
2000-10-01 06:00:00+00:00,130287.059,173947.851,531909.928,572161.948
2000-10-01 07:00:00+00:00,112750.075,159132.963,624653.216,591692.754
2000-10-01 08:00:00+00:00,82036.218,123320.269,570259.298,541818.225
2000-10-01 09:00:00+00:00,70999.919,83665.367,508438.199,631217.002
2000-10-01 10:00:00+00:00,60918.376,54071.184,509039.518,629523.441
2000-10-01 11:00:00+00:00,52489.099,43584.166,599031.99,791914.05
2000-10-01 12:00:00+00:00,61921.272,42303.955,691372.468,1004257.38
2000-10-01 13:00:00+00:00,79931.127,53793.734,809722.105,1183102.805
2000-10-01 14:00:00+00:00,81735.735,70746.405,933061.554,1262371.087
2000-10-01 15:00:00+00:00,75288.461,104248.389,1024460.183,1282923.246
2000-10-01 16:00:00+00:00,88191.919,125953.16,1030170.348,1288883.246
2000-10-01 17:00:00+00:00,117870.501,148920.802,1069208.043,1267885.9
2000-10-01 18:00:00+00:00,164104.145,149462.146,1055358.938,1273403.117
2000-10-01 19:00:00+00:00,168385.679,115814.307,1040681.456,1290611.906
2000-10-01 20:00:00+00:00,149058.702,82120.426,997937.907,1246325.446
2000-10-01 21:00:00+00:00,142718.32,95776.862,1034391.668,1094416.688
2000-10-01 22:00:00+00:00,136689.016,115715.581,1074994.873,1078867.924
2000-10-01 23:00:00+00:00,139457.907,173299.659,1145812.883,1104601.911
2000-10-02 00:00:00+00:00,146279.444,240127.316,1192613.682,1063749.36
2000-10-02 01:00:00+00:00,141287.481,318240.39,1133338.181,1068004.009
2000-10-02 02:00:00+00:00,127234.9,344281.205,1108050.802,1030972.382
2000-10-02 03:00:00+00:00,131001.068,315747.023,1083229.317,961094.035
2000-10-02 04:00:00+00:00,143733.09,309158.981,1092532.377,926076.557
2000-10-02 05:00:00+00:00,147839.929,322707.456,1046306.423,934122.135
2000-10-02 06:00:00+00:00,145634.519,314396.238,1055901.129,885960.056
2000-10-02 07:00:00+00:00,123972.281,297346.776,936523.789,796501.089
2000-10-02 08:00:00+00:00,88313.39,234340.124,717016.23,771462.191
2000-10-02 09:00:00+00:00,75092.318,157618.051,559275.64,766353.337
2000-10-02 10:00:00+00:00,60596.999,130153.739,524256.845,790099.071
2000-10-02 11:00:00+00:00,57196.111,128337.712,529938.665,796750.98
2000-10-02 12:00:00+00:00,59092.485,131523.023,620172.197,839310.744
2000-10-02 13:00:00+00:00,74781.792,187083.01,720823.055,861214.187
2000-10-02 14:00:00+00:00,72153.972,199913.027,794850.42,858154.455
2000-10-02 15:00:00+00:00,71160.876,224741.185,745928.527,864877.311
2000-10-02 16:00:00+00:00,84138.821,270287.689,638372.985,671252.391
2000-10-02 17:00:00+00:00,109920.222,286039.616,622875.242,496098.111
2000-10-02 18:00:00+00:00,111533.512,308684.892,764609.834,576477.615
2000-10-02 19:00:00+00:00,106035.013,288681.916,939043.406,631697.59
2000-10-02 20:00:00+00:00,106930.528,293301.687,1000076.119,716891.333
2000-10-02 21:00:00+00:00,116378.607,314772.291,1032629.879,776513.019
2000-10-02 22:00:00+00:00,130092.953,328973.442,1037763.866,800504.827
2000-10-02 23:00:00+00:00,165831.564,334442.945,893101.505,766136.469
2000-10-03 00:00:00+00:00,170141.157,310813.98,759106.699,674050.654
2000-10-03 01:00:00+00:00,141912.652,252355.267,616469.567,697307.265
2000-10-03 02:00:00+00:00,132274.493,269337.997,470099.63,643299.518
2000-10-03 03:00:00+00:00,131736.85,282093.698,380760.946,582749.22
2000-10-03 04:00:00+00:00,113117.459,242828.72,284849.134,517027.121
2000-10-03 05:00:00+00:00,104893.621,193825.449,233735.096,416268.934
2000-10-03 06:00:00+00:00,73542.998,162283.531,153580.993,315647.559
2000-10-03 07:00:00+00:00,62448.566,114650.649,149578.711,226989.295
2000-10-03 08:00:00+00:00,41217.014,101150.758,230093.431,147393.718
2000-10-03 09:00:00+00:00,14382.385,95137.584,264212.735,113185.306
2000-10-03 10:00:00+00:00,2709.148,122579.28,266979.037,126939.266
2000-10-03 11:00:00+00:00,3014.081,138172.244,289831.017,182568.541
2000-10-03 12:00:00+00:00,16740.285,212288.952,362241.487,246597.178
2000-10-03 13:00:00+00:00,36083.805,292548.585,436151.698,236623.169
2000-10-03 14:00:00+00:00,44600.934,355752.587,556592.492,255207.655
2000-10-03 15:00:00+00:00,47073.297,437315.624,699121.844,280928.692
2000-10-03 16:00:00+00:00,70859.224,507459.347,901066.973,328100.297
2000-10-03 17:00:00+00:00,143217.113,781658.839,1022365.381,432658.281
2000-10-03 18:00:00+00:00,202851.047,974598.809,1054723.065,579287.533
2000-10-03 19:00:00+00:00,227685.361,1083886.905,1230761.112,646092.834
2000-10-03 20:00:00+00:00,251030.001,1234994.367,1373110.996,700110.375
2000-10-03 21:00:00+00:00,249093.248,1311010.647,1446026.851,725248.785
2000-10-03 22:00:00+00:00,324521.359,1243818.672,1515457.625,729243.141
2000-10-03 23:00:00+00:00,353341.127,1342450.301,1607248.234,741129.989
2000-10-04 00:00:00+00:00,391061.716,1472210.601,1676589.406,827456.92
2000-10-04 01:00:00+00:00,423667.946,1540507.387,1809731.978,837632.305
2000-10-04 02:00:00+00:00,437630.868,1523411.687,1904617.8,866904.799
2000-10-04 03:00:00+00:00,408797.692,1438380.772,1940611.192,857394.397
2000-10-04 04:00:00+00:00,375658.019,1540403.802,1947791.533,922760.12
2000-10-04 05:00:00+00:00,326674.176,1516117.932,1921183.626,936769.79
2000-10-04 06:00:00+00:00,307316.463,1552028.103,1907238.378,957313.213
2000-10-04 07:00:00+00:00,309651.259,1569217.504,1823568.054,901548.474
2000-10-04 08:00:00+00:00,329675.888,1580105.669,1684961.169,840217.504
2000-10-04 09:00:00+00:00,334825.403,1466490.457,1673523.168,831644.216
2000-10-04 10:00:00+00:00,312068.371,1517128.501,1598799.224,760490.553
2000-10-04 11:00:00+00:00,300248.654,1581994.756,1544615.741,723549.089
2000-10-04 12:00:00+00:00,341897.852,1705204.588,1446449.79,761420.283
2000-10-04 13:00:00+00:00,379413.272,1622499.277,1363501.925,736232.004
2000-10-04 14:00:00+00:00,396372.062,1648768.646,1275319.426,672459.773
2000-10-04 15:00:00+00:00,408570.39,1551744.639,1168544.484,637288.323
2000-10-04 16:00:00+00:00,412182.302,1459082.198,1096521.54,616243.045
2000-10-04 17:00:00+00:00,404279.938,1570070.811,1148234.418,606485.623
2000-10-04 18:00:00+00:00,420167.686,1721056.875,1174124.321,600034.199
2000-10-04 19:00:00+00:00,385209.992,1783593.259,1186155.652,601205.42
2000-10-04 20:00:00+00:00,347399.953,1766506.134,1213290.983,583688.642
2000-10-04 21:00:00+00:00,306883.978,1802830.688,1159856.923,624206.098
2000-10-04 22:00:00+00:00,295399.92,1819416.207,1202565.208,614621.112
2000-10-04 23:00:00+00:00,289130.728,1822631.848,1138034.009,562669.71
2000-10-05 00:00:00+00:00,265163.1,1807696.505,1035226.419,495796.173
2000-10-05 01:00:00+00:00,288267.672,1782041.382,962625.245,458984.394
2000-10-05 02:00:00+00:00,313258.079,1788398.982,887116.229,392338.425
2000-10-05 03:00:00+00:00,304002.251,1788045.458,817221.956,346938.495
2000-10-05 04:00:00+00:00,300460.32,1763549.517,760247.633,286126.077
2000-10-05 05:00:00+00:00,292096.088,1712172.852,695427.818,218920.423
2000-10-05 06:00:00+00:00,278743.04,1658574.639,661547.876,168892.062
2000-10-05 07:00:00+00:00,271227.03,1584300.891,549813.057,110673.729
2000-10-05 08:00:00+00:00,252786.072,1424195.961,402045.079,54940.179
2000-10-05 09:00:00+00:00,269571.881,1299073.744,266896.738,19096.344
2000-10-05 10:00:00+00:00,274764.528,1248162.432,157389.531,8321.215
2000-10-05 11:00:00+00:00,255813.999,1281200.643,119966.415,15318.893
2000-10-05 12:00:00+00:00,224690.261,1214942.208,106765.987,25912.692
2000-10-05 13:00:00+00:00,224368.144,1032135.208,77602.858,24070.459
2000-10-05 14:00:00+00:00,216664.576,997545.443,55166.533,27093.82
2000-10-05 15:00:00+00:00,161211.532,819033.355,52413.901,28072.401
2000-10-05 16:00:00+00:00,163096.625,641913.95,68710.597,35508.741
2000-10-05 17:00:00+00:00,177083.549,779619.189,99245.565,50252.083
2000-10-05 18:00:00+00:00,188239.268,899510.849,116285.145,49019.468
2000-10-05 19:00:00+00:00,230217.474,922958.629,142274.794,34625.098
2000-10-05 20:00:00+00:00,232693.211,1043808.315,164179.707,26627.798
2000-10-05 21:00:00+00:00,234770.223,1009985.64,178999.905,40388.995
2000-10-05 22:00:00+00:00,236529.253,1069553.261,226695.505,73074.326
2000-10-05 23:00:00+00:00,276885.31,1024670.678,279847.105,131606.385
2000-10-06 00:00:00+00:00,296965.674,978771.302,355157.144,227427.963
2000-10-06 01:00:00+00:00,291231.911,943927.982,370718.159,258729.953
2000-10-06 02:00:00+00:00,279702.591,925439.429,370893.175,360462.995
2000-10-06 03:00:00+00:00,257420.155,978306.258,406886.769,420095.779
2000-10-06 04:00:00+00:00,249833.129,1039594.442,520786.073,590672.312
2000-10-06 05:00:00+00:00,247502.235,946729.772,573847.437,678767.893
2000-10-06 06:00:00+00:00,255195.4,888371.977,592116.277,610060.898
2000-10-06 07:00:00+00:00,215200.155,739326.658,581548.972,502900.346
2000-10-06 08:00:00+00:00,171378.328,552312.443,359124.548,397318.554
2000-10-06 09:00:00+00:00,129509.834,350588.517,172547.266,399150.034
2000-10-06 10:00:00+00:00,96578.109,215119.791,119988.602,427051.413
2000-10-06 11:00:00+00:00,72814.7,190199.689,95332.898,341540.684
2000-10-06 12:00:00+00:00,78353.874,155779.973,96805.886,285549.87
2000-10-06 13:00:00+00:00,89078.225,148150.038,104409.173,233833.398
2000-10-06 14:00:00+00:00,100710.981,140972.291,104874.31,200561.324
2000-10-06 15:00:00+00:00,96111.936,156504.412,116387.229,124981.236
2000-10-06 16:00:00+00:00,112979.656,148476.573,87670.233,56341.799
2000-10-06 17:00:00+00:00,154825.837,227675.079,113676.574,34049.064
2000-10-06 18:00:00+00:00,161542.798,303697.678,227248.829,31824.121
2000-10-06 19:00:00+00:00,158754.692,457392.742,384807.86,77845.947
2000-10-06 20:00:00+00:00,148184.977,749898.795,675312.896,187039.592
2000-10-06 21:00:00+00:00,146995.673,1012767.459,974520.553,326129.149
2000-10-06 22:00:00+00:00,151958.739,1155573.296,1134308.05,467996.259
2000-10-06 23:00:00+00:00,194893.591,1371243.345,1257084.161,519997.13
2000-10-07 00:00:00+00:00,253063.921,1612668.919,1256600.303,571481.497
2000-10-07 01:00:00+00:00,311696.313,1770331.136,1258006.731,552499.902
2000-10-07 02:00:00+00:00,425457.178,1842267.753,1342073.271,595234.436
2000-10-07 03:00:00+00:00,477799.151,1813789.514,1413537.864,585391.309
2000-10-07 04:00:00+00:00,513698.15,1849091.836,1560611.012,664360.536
2000-10-07 05:00:00+00:00,533312.832,1920486.5,1634798.388,724506.201
2000-10-07 06:00:00+00:00,530111.014,1895097.846,1788085.068,787753.308
2000-10-07 07:00:00+00:00,523090.674,1844265.367,1912459.983,876834.091
2000-10-07 08:00:00+00:00,520077.475,1812619.091,1923266.829,982649.193
2000-10-07 09:00:00+00:00,525069.461,1796315.493,1949722.8,1066484.888
2000-10-07 10:00:00+00:00,505154.836,1597737.061,1961611.705,1154540.845
2000-10-07 11:00:00+00:00,488317.29,1365756.183,1960801.937,1161838.733
2000-10-07 12:00:00+00:00,468873.171,1227079.126,1960234.442,1149217.665
2000-10-07 13:00:00+00:00,436280.66,1058392.043,1922931.184,1089749.703
2000-10-07 14:00:00+00:00,420605.872,884573.659,1868044.873,1026385.0
2000-10-07 15:00:00+00:00,372603.83,851505.55,1788341.093,946544.669
2000-10-07 16:00:00+00:00,409067.736,1052568.983,1734016.965,869063.024
2000-10-07 17:00:00+00:00,447561.176,973936.904,1635808.703,814444.654
2000-10-07 18:00:00+00:00,476158.333,989484.171,1550519.783,832351.945
2000-10-07 19:00:00+00:00,480965.364,1038682.265,1529521.769,832452.957
2000-10-07 20:00:00+00:00,468800.244,1016489.325,1514881.546,822887.869
2000-10-07 21:00:00+00:00,472962.075,1209836.503,1584398.074,815904.543
2000-10-07 22:00:00+00:00,476867.781,1299598.322,1605665.889,797318.442
2000-10-07 23:00:00+00:00,504852.022,1318815.58,1660213.794,803030.607
2000-10-08 00:00:00+00:00,491053.234,1032160.76,1669327.835,784289.304
2000-10-08 01:00:00+00:00,473371.062,889493.142,1697490.131,764214.55
2000-10-08 02:00:00+00:00,447122.465,822781.677,1647432.796,747327.013
2000-10-08 03:00:00+00:00,468415.042,790560.905,1611174.494,694858.888
2000-10-08 04:00:00+00:00,434869.327,885355.97,1630528.116,656882.844
2000-10-08 05:00:00+00:00,460999.133,1067057.688,1685630.977,644944.634
2000-10-08 06:00:00+00:00,462723.842,1097816.259,1695115.87,624499.319
2000-10-08 07:00:00+00:00,479187.198,1174837.127,1706327.69,600401.465
2000-10-08 08:00:00+00:00,464031.579,1231713.237,1757164.953,598839.412
2000-10-08 09:00:00+00:00,437695.76,1105462.792,1791500.595,596842.89
2000-10-08 10:00:00+00:00,387880.089,1224232.138,1826623.852,597806.24
2000-10-08 11:00:00+00:00,401091.87,1130105.082,1860758.08,645528.881
2000-10-08 12:00:00+00:00,393657.484,1005362.607,1898340.561,671787.437
2000-10-08 13:00:00+00:00,401542.557,974295.868,1910609.659,686235.697
2000-10-08 14:00:00+00:00,412814.697,970933.9,1923216.941,640505.165
2000-10-08 15:00:00+00:00,420478.226,1034773.009,1891239.465,600413.635
2000-10-08 16:00:00+00:00,398226.802,1071499.834,1908487.313,607643.935
2000-10-08 17:00:00+00:00,423836.629,1134695.018,1940005.841,639266.523
2000-10-08 18:00:00+00:00,408511.044,1138670.84,1968604.157,659366.805
2000-10-08 19:00:00+00:00,414859.184,1050509.314,1983629.289,670673.575
2000-10-08 20:00:00+00:00,390300.84,923219.611,2013127.501,649424.355
2000-10-08 21:00:00+00:00,408583.215,913027.226,2017255.837,649741.601
2000-10-08 22:00:00+00:00,435485.916,993254.486,2002663.992,666072.833
2000-10-08 23:00:00+00:00,399410.864,1047892.231,1979959.099,617634.122
2000-10-09 00:00:00+00:00,400654.228,1142777.013,1935145.698,607985.34
2000-10-09 01:00:00+00:00,434808.862,1255657.372,1845455.796,617714.031
2000-10-09 02:00:00+00:00,463087.337,1446575.358,1684652.352,594994.639
2000-10-09 03:00:00+00:00,475233.172,1406270.667,1516775.1,540825.962
2000-10-09 04:00:00+00:00,496514.938,1235644.953,1369207.299,481979.782
2000-10-09 05:00:00+00:00,495962.148,1164158.558,1210564.971,393528.26
2000-10-09 06:00:00+00:00,469711.259,1207157.64,1081768.331,309785.544
2000-10-09 07:00:00+00:00,436932.195,1123842.162,915202.143,248537.447
2000-10-09 08:00:00+00:00,319815.325,935351.075,799383.887,193940.275
2000-10-09 09:00:00+00:00,256117.613,659717.843,674831.793,111700.723
2000-10-09 10:00:00+00:00,280895.07,512316.319,570381.137,65099.964
2000-10-09 11:00:00+00:00,269997.03,444648.42,526275.095,46487.702
2000-10-09 12:00:00+00:00,309715.152,407275.022,456914.781,28704.676
2000-10-09 13:00:00+00:00,276646.091,310679.322,378011.179,16412.434
2000-10-09 14:00:00+00:00,207019.828,250171.3,303528.432,7641.315
2000-10-09 15:00:00+00:00,209626.581,341780.412,231303.156,6164.556
2000-10-09 16:00:00+00:00,251796.107,466137.354,214771.276,17791.028
2000-10-09 17:00:00+00:00,254694.851,648860.55,261418.058,51178.047
2000-10-09 18:00:00+00:00,243227.592,850945.596,302911.437,104582.888
2000-10-09 19:00:00+00:00,226680.525,1104734.457,344020.478,145954.414
2000-10-09 20:00:00+00:00,188104.019,1197741.068,326229.615,193851.034
2000-10-09 21:00:00+00:00,179433.877,1128290.267,348686.194,271617.514
2000-10-09 22:00:00+00:00,169700.413,1139999.549,382729.378,373603.011
